,VOC,JSC,FF,PCE,Electrolyte,Molecule SMILE,Exposure time (h),Solar simulator at 1.5G (mW/cm2),Dye loading (nmol/cm2),Semiconductor Type,Semiconductor Film Thickness (um),Semiconductor Scattering Layer Thickness (um),Used Co-sensitizer,Used Co-adsorbent,Co-adsorbent type,Co-adsorbent Conc. (mM),Active area (cm2)
908,615.0,5.77,0.687,2.44,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,48.0,100.0,152.64,TiO2,16.0,0.0,0,0,None,0.0,0.25
909,617.0,6.24,0.702,2.7,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,48.0,100.0,152.64,TiO2,16.0,5.0,0,0,None,0.0,0.25
910,664.0,4.72,0.715,2.24,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,48.0,100.0,152.64,TiO2,13.0,5.0,0,0,None,0.0,0.25
911,636.0,5.73,0.674,2.44,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,48.0,100.0,152.64,TiO2,16.0,0.0,0,0,None,0.0,0.25
912,642.0,5.96,0.705,2.7,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c(c1)n(c1ccc(cc1)C(F)(F)F)c1c2ccc(c1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,48.0,100.0,152.64,TiO2,16.0,5.0,0,0,None,0.0,0.25
913,523.0,7.03,0.605,2.23,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)C#Cc1ccc(s1)c1ccc(s1)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(=O)O,48.0,100.0,152.64,TiO2,16.0,5.0,0,0,None,0.0,0.25
914,673.0,12.11,0.66,5.38,Iodide_Triiodide,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,0,None,0.0,0.25
915,545.0,3.6,0.71,1.39,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,0,None,0.0,0.25
916,636.0,7.37,0.61,2.86,Iodide_Triiodide,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,0,None,0.0,0.25
917,545.0,8.8,0.71,3.41,Iodide_Triiodide,CCCCn1c(nc2c1c1cccc3c1c1c2cccc1cc3)c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
918,238.0,3.67,0.28,0.47,Iodide_Triiodide,F[P-](F)(F)(F)(F)F.CN1CCC(c2c1cc1[Se]c3cc4=[N+](C)CCCc4cc3=C(c1c2)c1ccc(s1)P(=O)(O)O)(C)C,12.0,100.0,152.64,TiO2,5.0,0.0,0,0,None,0.0,0.478
919,689.0,5.71,0.65,3.01,Iodide_Triiodide,CCN(c1ccc(cc1)C=C(c1ccc(s1)C=C1SC(=S)N(C1=O)CC(=O)O)C#N)CC,12.0,85.0,235.0,TiO2,12.0,0.0,0,0,None,0.0,1.0
920,597.0,3.88,0.63,1.73,Iodide_Triiodide,CCN(c1ccc(cc1)c1nc2c([nH]1)cc(cc2)C(=O)O)CC,12.0,85.0,135.0,TiO2,12.0,0.0,0,0,None,0.0,1.0
921,614.0,1.5,0.58,0.63,Iodide_Triiodide,CCN(c1ccc(cc1)C=C(c1ccc(s1)c1nc2c([nH]1)ccc(c2)C(=O)O)C#N)CC,12.0,85.0,157.0,TiO2,12.0,0.0,0,0,None,0.0,1.0
922,565.1,4.62,0.745,1.95,Iodide_Triiodide,N#C/C(=C\C1=C2OC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
923,587.0,2.91,0.781,1.33,Iodide_Triiodide,N#C/C(=C\C1=C2OC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,5.0,0.25
924,573.0,1.39,0.781,0.62,Iodide_Triiodide,N#C/C(=C\C1=C2OC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,20.0,0.25
925,488.7,2.45,0.69,0.83,Iodide_Triiodide,N#C/C(=C\C=C\C1=C2OC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
926,469.0,0.58,0.692,0.19,Iodide_Triiodide,N#C/C(=C\C1=C2SC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
927,381.8,1.13,0.693,0.3,Iodide_Triiodide,N#C/C(=C\C1=C2SC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
928,434.3,1.17,0.693,0.36,Iodide_Triiodide,N#C/C(=C\C=C\C1=C2SC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
929,370.7,1.9,0.656,0.46,Iodide_Triiodide,N#C/C(=C\C=C\C1=C2SC(=CC(=C2CCC1)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
930,598.3,4.53,0.751,2.03,Iodide_Triiodide,N#C/C(=C\C1=C2OC(=CC(=C2CC(C1)C(C)(C)C)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
931,523.2,1.61,0.731,0.61,Iodide_Triiodide,N#C/C(=C\C=C\C1=C2OC(=CC(=C2CC(C1)C(C)(C)C)c1ccccc1)c1ccccc1)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
932,720.0,12.86,0.72,6.65,Iodide_Triiodide,CCCCCCC(Cc1cc(sc1c1cc2c(s1)c1sc(cc1c1c2non1)c1sc(cc1CC(CCCCCC)CCCC)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CCCC,12.0,100.0,150.0,TiO2,12.0,6.0,0,1,CDCA,10.0,0.16
933,560.0,7.46,0.6,2.49,Iodide_Triiodide,N#C/C(=C\c1ccc2c(c1)c1c(n2C)ccc2c1c1c3ccccc3n(c1cc2)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,1.0
934,319.0,0.68,0.51,0.11,Iodide_Triiodide,CCCCn1c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc2n1[B-](F)(F)[N+]1=C(C=CC1=C2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc2c(c1)n(CCCC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,12.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
935,590.0,15.3,0.44,4.7,Iodide_Triiodide,CCCCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/c1ccc(s1)C=C(C(=O)O)C(=O)O)\C#N)/C=C(/c1ccc(s1)C=C(C(=O)O)C(=O)O)\C#N,24.0,85.0,40000.0,TiO2,12.0,0.0,0,0,None,0.0,0.25
936,730.0,11.72,0.67,5.75,Iodide_Triiodide,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,0,None,0.0,0.25
937,640.0,9.2,0.66,4.1,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc2c(c1)OCCO2)c1ccc2c(c1)OCCO2)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,5.0,0.25
938,480.0,4.6,0.62,1.37,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(cc1)C(=O)O)c1ccc(s1)c1ccc(cc1)C(=O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
939,542.0,5.88,0.64,2.04,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
940,304.0,0.47,0.49,0.07,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(c(c1)O)O)c1ccc(s1)c1ccc(c(c1)O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
941,485.0,5.28,0.62,1.51,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(cc1)C(=O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
942,299.0,0.4,0.48,0.06,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccc(c(c1)O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
943,416.0,1.51,0.5,0.31,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
944,523.0,4.76,0.59,1.47,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
945,543.0,5.64,0.66,2.02,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
946,400.0,1.0,0.51,0.21,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
947,392.0,1.02,0.49,0.2,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
948,416.0,1.0,0.48,0.2,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccncc1,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
949,443.0,1.38,0.56,0.34,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
950,716.0,16.2,0.63,7.39,Iodide_Triiodide,CCCCCCSc1ccc(cc1)N(c1ccc(cc1)SCCCCCC)c1ccc(cc1)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N,12.0,100.0,119.0,TiO2,5.5,0.0,0,0,None,0.0,0.25
951,492.0,1.61,0.55,0.43,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
952,480.0,1.55,0.53,0.4,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccncc1)c1ccc(s1)c1ccncc1.CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccccc1)c1ccccc1)c1ccc(c(c1)O)O,15.0,100.0,152.64,TiO2,9.0,0.0,0,0,None,0.0,0.25
953,610.0,7.5,0.707,3.23,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)C#Cc1ccc(cc1)N(C)C)/C(=O)O,24.0,100.0,152.64,TiO2,20.0,0.0,0,0,None,0.0,0.25
954,630.0,10.5,0.677,4.49,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)C#Cc1ccc(cc1)N(C)C)/C(=O)O,24.0,100.0,152.64,TiO2,20.0,0.0,0,0,None,0.0,0.25
955,516.0,1.99,0.61,0.62,Iodide_Triiodide,C1CCN(CC1)c1ccc(c2c1nsn2)/C=C/c1ccncc1,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
956,552.0,2.42,0.66,0.89,Iodide_Triiodide,O1CCN(CC1)c1ccc(c2c1nsn2)/C=C/c1ccncc1,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
957,445.0,0.56,0.58,0.14,Iodide_Triiodide,n1ccc(cc1)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
958,516.0,3.96,0.64,1.31,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1cccc2)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
959,564.0,5.65,0.62,1.97,Iodide_Triiodide,CCCCN1c2ccc(cc2Sc2c1cccc2)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
960,387.0,0.4,0.51,0.08,Iodide_Triiodide,C1CCCC1.C1CCC(C1)/C=C/c1ccc(c2c1nsn2)/C=C/c1ccncc1.C[Fe]C,24.0,100.0,152.64,TiO2,14.0,4.5,0,0,None,0.0,0.16
961,530.0,2.46,0.55,0.72,Iodide_Triiodide,CCN(c1ccc2c(c1)ccc(n2)/C=C(/C(=O)O)\C#N)CC,12.0,100.0,207.0,TiO2,12.0,0.0,0,0,None,0.0,0.25
962,370.0,0.14,0.5,0.03,Iodide_Triiodide,CCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CC,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
963,380.0,0.15,0.51,0.03,Iodide_Triiodide,CCN(c1ccc(cc1)N=Nc1ccc(cc1OC)[N+](=O)[O-])CC,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
964,600.0,3.23,0.72,1.42,Iodide_Triiodide,CCCCCCC(Cc1cc(sc1c1sc2c(c1)c1nonc1c1c2sc(c1)c1sc(cc1CC(CCCCCC)CCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)Sc1c(N2CC)cccc1)CCCC,12.0,100.0,220.0,TiO2,12.0,6.0,0,0,None,0.0,0.16
965,390.0,0.18,0.53,0.04,Iodide_Triiodide,CCN(c1ccc(cc1)N=Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])CC,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
966,674.0,10.99,0.77,5.67,Iodide_Triiodide,CCCCCCCCc1cc(sc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CCCCCCCC,12.0,100.0,152.64,TiO2,12.0,3.5,0,0,None,0.0,0.16
967,527.0,6.6,0.589,2.1,Dyesol Mixes,N#C/C(=C\c1ccc(s1)c1ccc(s1)N1CCCCC1)/C(=O)O,2.0,100.0,152.64,TiO2,8.0,0.0,0,0,None,0.0,0.25
968,525.0,6.9,0.584,2.1,Dyesol Mixes,N#C/C(=C\c1ccc(s1)c1ccc(s1)N1CCCCC1)/C(=O)O,2.0,100.0,152.64,TiO2,8.0,0.0,0,1,CDCA,3.0,0.25
969,535.0,8.2,0.624,2.7,Dyesol Mixes,CCCCN(c1ccc(s1)c1ccc(s1)/C=C/C(C(=O)O)C#N)CCCC,2.0,100.0,152.64,TiO2,8.0,0.0,0,0,None,0.0,0.25
970,523.0,6.5,0.629,2.1,Dyesol Mixes,CCCCN(c1ccc(s1)c1ccc(s1)/C=C/C(C(=O)O)C#N)CCCC,2.0,100.0,152.64,TiO2,8.0,0.0,0,1,CDCA,3.0,0.25
971,471.0,2.8,0.609,0.8,Dyesol Mixes,CCCCN(c1ccc(s1)c1ccc(s1)/C=C/c1ccc(c[n+]1C)C(=O)[O-])CCCC,2.0,100.0,152.64,TiO2,8.0,0.0,0,0,None,0.0,0.25
972,486.0,3.6,0.632,1.1,Dyesol Mixes,CCCCN(c1ccc(s1)c1ccc(s1)/C=C/c1ccc(c[n+]1C)C(=O)[O-])CCCC,2.0,100.0,152.64,TiO2,8.0,0.0,0,1,CDCA,3.0,0.25
973,582.0,7.8,0.65,2.93,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
974,583.0,8.48,0.64,3.17,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
975,516.0,5.01,0.6,1.56,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
976,543.0,6.99,0.62,2.35,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
977,500.0,4.68,0.56,1.32,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
978,521.0,6.39,0.57,1.91,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
979,495.0,6.38,0.56,1.78,Iodide_Triiodide,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)/C=C/c1ccc2c(c1)C(C)CC(N2C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
980,514.0,6.87,0.66,2.34,Iodide_Triiodide,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)/C=C/c1ccc2c(c1)C(C)CC(N2C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
981,532.0,3.39,0.66,1.19,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
982,542.0,7.22,0.59,2.32,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
983,338.0,2.61,0.4,0.71,Iodide_Triiodide,F[P-](F)(F)(F)(F)F.OC(=O)c1ccc(s1)C1=c2cc3CCC[N+](=c3cc2[Se]c2c1cc1c(c2)N(C)CCC1(C)C)C,12.0,100.0,152.64,TiO2,5.0,0.0,0,0,None,0.0,0.478
984,600.0,11.3,0.66,4.47,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
985,600.0,11.2,0.67,4.49,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
986,590.0,9.82,0.65,3.74,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
987,597.0,12.0,0.63,4.53,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
988,537.0,10.0,0.64,3.44,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
989,527.0,8.53,0.67,3.0,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
990,524.0,8.35,0.63,2.77,Iodide_Triiodide,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
991,522.0,8.84,0.63,2.92,Iodide_Triiodide,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)c1ccc2c(c1)C(C)CC(N2C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
992,560.0,7.5,0.64,2.7,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2Cc1ccccc1)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
993,580.0,9.27,0.67,3.61,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2Cc1ccccc1)(C)C)C(=O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
994,554.0,4.79,0.67,1.79,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)P(=O)(O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.159
995,568.0,8.54,0.67,3.27,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc2c(c1)C(C)CC(N2C)(C)C)P(=O)(O)O,12.0,100.0,152.64,TiO2,10.0,0.0,0,1,CDCA,3.0,0.159
996,646.0,15.8,0.75,7.66,Iodide_Triiodide,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C(=O)O)C#N,16.0,100.0,152.64,TiO2,11.0,6.0,0,0,None,0.0,0.25
997,620.0,6.5,0.7,2.8,Iodide_Triiodide,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccc2c(c1)OCCO2)c1ccc2c(c1)OCCO2,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,5.0,0.25
998,385.0,5.76,0.55,1.23,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)c1cnc(c2c1nsn2)c1ccc(s1)N(c1ccccc1)c1ccccc1)C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
999,657.0,11.94,0.66,5.16,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,0,None,0.0,0.25
1000,665.0,11.04,0.72,5.27,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,0,None,0.0,0.25
1001,738.0,12.56,0.68,6.26,Iodide_Triiodide,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)/C(=O)O,12.0,100.0,152.64,TiO2,7.0,6.0,0,1,CDCA,5.0,0.25
1002,683.0,17.87,0.66,8.01,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c2c1OCCO2)/C=C(/C(=O)O)\C#N)c1sc2c(c1)c(c1ccc(s1)CC(CCCC)CC)c1c(c2c2ccc(s2)CC(CCCC)CC)ccs1,12.0,100.0,4150.0,TiO2,15.0,0.0,0,0,None,0.0,0.16
1003,592.0,14.64,0.68,5.85,Iodide_Triiodide,CCCCC(Cc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)c1cc(c(s1)c1cc(c(s1)c1sc(c2c1OCCO2)/C=C(/C(=O)O)\C#N)CCCCCC)CCCCCC)c1ccc(s1)CC(CCCC)CC)c1cc(c(s1)c1cc(c(s1)c1sc(c2c1OCCO2)/C=C(\C(=O)O)/C#N)CCCCCC)CCCCCC)CC,12.0,100.0,2090.0,TiO2,15.0,0.0,0,0,None,0.0,0.16
